"date","geo_value","cases","deaths"
2021-11-13,"me",3373,23
2021-11-13,"mi",37045,332
2021-11-13,"mn",26617,168
2021-11-13,"mo",9544,136
2021-11-13,"ms",1913,39
2021-11-13,"mt",3942,64
2021-11-13,"nc",12148,160
2021-11-13,"nd",3320,24
2021-11-13,"ne",6824,47
2021-11-13,"nh",5302,25
2021-11-13,"nj",10162,89
2021-11-13,"nm",9336,56
2021-11-13,"nv",4105,95
2021-11-13,"ny",36766,230
2021-11-13,"oh",33026,387
2021-11-13,"ok",4522,754
2021-11-13,"or",6037,188
2021-11-13,"pa",34041,458
2021-11-13,"ri",2178,9
2021-11-13,"sc",4616,142
2021-11-13,"sd",2324,14
2021-11-13,"tn",8213,133
2021-11-13,"tx",23085,834
2021-11-13,"ut",10903,61
2021-11-13,"va",9295,196
2021-11-13,"vt",2582,9
2021-11-13,"wa",12779,136
2021-11-13,"wi",21574,137
2021-11-13,"wv",5272,92
2021-11-13,"wy",2165,55
2021-11-20,"ak",2869,30
2021-11-20,"al",3200,92
2021-11-20,"ar",4413,50
2021-11-20,"az",26916,288
2021-11-20,"ca",32155,596
2021-11-20,"co",22103,253
2021-11-20,"ct",5168,41
2021-11-20,"de",2513,18
2021-11-20,"fl",9891,383
2021-11-20,"ga",7384,301
2021-11-20,"hi",1031,26
2021-11-20,"ia",10073,102
2021-11-20,"id",3447,101
2021-11-20,"il",28279,171
2021-11-20,"in",17163,159
2021-11-20,"ks",8020,15
2021-11-20,"ky",10285,389
2021-11-20,"la",2976,64
2021-11-20,"ma",17452,98
2021-11-20,"md",6207,61
2021-11-20,"me",4718,41
2021-11-20,"mi",61373,532
2021-11-20,"mn",29578,159
2021-11-20,"mo",19322,162
2021-11-20,"ms",2279,42
2021-11-20,"mt",3619,68
2021-11-20,"nc",13078,186
2021-11-20,"nd",3396,38
2021-11-20,"ne",6461,60
2021-11-20,"nh",6187,40
2021-11-20,"nj",13661,81
2021-11-20,"nm",9859,94
2021-11-20,"nv",4427,110
2021-11-20,"ny",43628,236
2021-11-20,"oh",38210,459
2021-11-20,"ok",5869,139
2021-11-20,"or",5888,164
2021-11-20,"pa",40158,556
2021-11-20,"ri",3130,16
2021-11-20,"sc",4679,113
2021-11-20,"sd",3021,23
2021-11-20,"tn",9471,168
2021-11-20,"tx",23271,577
2021-11-20,"ut",11422,81
2021-11-20,"va",10623,171
2021-11-20,"vt",2406,11
2021-11-20,"wa",11641,176
2021-11-20,"wi",24494,137
2021-11-20,"wv",6097,116
2021-11-20,"wy",1835,49
2021-11-27,"ak",1970,15
2021-11-27,"al",2315,42
2021-11-27,"ar",3347,41
2021-11-27,"az",24325,285
2021-11-27,"ca",24728,446
2021-11-27,"co",16403,244
2021-11-27,"ct",5555,15
2021-11-27,"de",2361,14
2021-11-27,"fl",0,66
2021-11-27,"ga",4842,196
2021-11-27,"hi",605,13
2021-11-27,"ia",5222,86
2021-11-27,"id",2466,53
2021-11-27,"il",21031,101
2021-11-27,"in",15038,139
2021-11-27,"ks",5378,40
2021-11-27,"ky",9661,229
2021-11-27,"la",1721,28
2021-11-27,"ma",18972,81
2021-11-27,"md",6286,67
2021-11-27,"me",2626,32
2021-11-27,"mi",38732,402
2021-11-27,"mn",24026,183
2021-11-27,"mo",6971,22
2021-11-27,"ms",1884,33
2021-11-27,"mt",2058,84
2021-11-27,"nc",9199,79
2021-11-27,"nd",2769,25
2021-11-27,"ne",2791,24
2021-11-27,"nh",4898,21
2021-11-27,"nj",14978,85
2021-11-27,"nm",6154,47
2021-11-27,"nv",2807,54
2021-11-27,"ny",44748,243
2021-11-27,"oh",34426,580
2021-11-27,"ok",3620,75
2021-11-27,"or",3423,202
2021-11-27,"pa",40991,340
2021-11-27,"ri",2174,9
2021-11-27,"sc",4060,93
2021-11-27,"sd",1909,15
2021-11-27,"tn",7289,136
2021-11-27,"tx",16952,246
2021-11-27,"ut",9201,59
2021-11-27,"va",10279,143
2021-11-27,"vt",1224,2
2021-11-27,"wa",6033,98
2021-11-27,"wi",22576,128
2021-11-27,"wv",2407,91
2021-11-27,"wy",946,0
2021-12-04,"ak",1833,6
2021-12-04,"al",3186,70
2021-12-04,"ar",5760,68
2021-12-04,"az",25660,337
2021-12-04,"ca",45750,633
2021-12-04,"co",17977,219
2021-12-04,"ct",6802,60
2021-12-04,"de",3515,21
2021-12-04,"fl",19555,554
2021-12-04,"ga",9384,297
2021-12-04,"hi",802,17
2021-12-04,"ia",15764,91
2021-12-04,"id",3107,71
2021-12-04,"il",50176,263
2021-12-04,"in",33847,326
2021-12-04,"ks",13158,104
2021-12-04,"ky",15724,281
2021-12-04,"la",3738,49
2021-12-04,"ma",26139,129
2021-12-04,"md",9380,77
2021-12-04,"me",4629,33
2021-12-04,"mi",69966,863
2021-12-04,"mn",31702,278
2021-12-04,"mo",22051,2539
2021-12-04,"ms",2872,34
2021-12-04,"mt",2165,108
2021-12-04,"nc",20466,149
2021-12-04,"nd",3416,39
2021-12-04,"ne",8577,48
2021-12-04,"nh",9863,56
2021-12-04,"nj",23888,117
2021-12-04,"nm",12429,97
2021-12-04,"nv",4977,98
2021-12-04,"ny",59117,324
2021-12-04,"oh",52173,681
2021-12-04,"ok",8200,152
2021-12-04,"or",7084,127
2021-12-04,"pa",51317,608
2021-12-04,"ri",6297,26
2021-12-04,"sc",6038,83
2021-12-04,"sd",3890,37
2021-12-04,"tn",12876,457
2021-12-04,"tx",31452,611
2021-12-04,"ut",9822,77
2021-12-04,"va",12860,118
2021-12-04,"vt",4075,10
2021-12-04,"wa",12684,205
2021-12-04,"wi",29397,190
2021-12-04,"wv",8918,145
2021-12-04,"wy",1548,81
2021-12-11,"ak",1380,3
2021-12-11,"al",3813,80
2021-12-11,"ar",5235,119
2021-12-11,"az",24724,460
2021-12-11,"ca",47286,454
2021-12-11,"co",12307,191
2021-12-11,"ct",14148,47
2021-12-11,"de",4202,24
2021-12-11,"fl",12984,325
2021-12-11,"ga",9871,168
2021-12-11,"hi",867,21
2021-12-11,"ia",11664,105
2021-12-11,"id",2823,59
2021-12-11,"il",49666,321
2021-12-11,"in",32564,302
2021-12-11,"ks",11704,54
2021-12-11,"ky",16057,439
2021-12-11,"la",3146,51
2021-12-11,"ma",33745,138
2021-12-11,"md",8877,0
2021-12-11,"me",6879,31
2021-12-11,"mi",50161,806
2021-12-11,"mn",29848,256
2021-12-11,"mo",20205,145
2021-12-11,"ms",3611,30
2021-12-11,"mt",1482,82
2021-12-11,"nc",21725,151
2021-12-11,"nd",2439,36
2021-12-11,"ne",7931,83
2021-12-11,"nh",8882,42
2021-12-11,"nj",30369,116
2021-12-11,"nm",9258,65
2021-12-11,"nv",4428,119
2021-12-11,"ny",68702,397
2021-12-11,"oh",50770,800
2021-12-11,"ok",9634,71
2021-12-11,"or",5619,138
2021-12-11,"pa",56291,712
2021-12-11,"ri",6417,16
2021-12-11,"sc",7355,103
2021-12-11,"sd",2948,41
2021-12-11,"tn",12553,303
2021-12-11,"tx",31888,400
2021-12-11,"ut",8729,76
2021-12-11,"va",17470,142
2021-12-11,"vt",3122,13
2021-12-11,"wa",9577,141
2021-12-11,"wi",26406,252
2021-12-11,"wv",6725,123
2021-12-11,"wy",1050,44
2021-12-18,"ak",1169,60
2021-12-18,"al",5342,88
2021-12-18,"ar",5034,102
2021-12-18,"az",21103,495
2021-12-18,"ca",48402,453
2021-12-18,"co",13687,162
2021-12-18,"ct",16143,30
2021-12-18,"de",4799,24
2021-12-18,"fl",28841,194
2021-12-18,"ga",12928,171
2021-12-18,"hi",2760,17
2021-12-18,"ia",10742,130
2021-12-18,"id",2275,39
2021-12-18,"il",59313,360
2021-12-18,"in",30655,371
2021-12-18,"ks",11698,79
2021-12-18,"ky",15046,189
2021-12-18,"la",4733,47
2021-12-18,"ma",35881,188
2021-12-18,"md",16747,0
2021-12-18,"me",6403,74
2021-12-18,"mi",46387,822
2021-12-18,"mn",22504,239
2021-12-18,"mo",20018,162
2021-12-18,"ms",3340,28
2021-12-18,"mt",1046,56
2021-12-18,"nc",22785,145
2021-12-18,"nd",2261,34
2021-12-18,"ne",5435,35
2021-12-18,"nh",8600,55
2021-12-18,"nj",38771,140
2021-12-18,"nm",7012,105
2021-12-18,"nv",4568,89
2021-12-18,"ny",96127,418
2021-12-18,"oh",63062,897
2021-12-18,"ok",5852,152
2021-12-18,"or",5104,150
2021-12-18,"pa",53677,807
2021-12-18,"ri",7478,35
2021-12-18,"sc",7130,86
2021-12-18,"sd",2393,34
2021-12-18,"tn",13884,279
2021-12-18,"tx",36380,466
2021-12-18,"ut",7016,64
2021-12-18,"va",19321,188
2021-12-18,"vt",2930,23
2021-12-18,"wa",9917,120
2021-12-18,"wi",30097,281
2021-12-18,"wv",7338,79
2021-12-18,"wy",722,30
2021-12-25,"ak",637,30
2021-12-25,"al",10793,65
2021-12-25,"ar",6749,116
2021-12-25,"az",20647,467
2021-12-25,"ca",89723,421
2021-12-25,"co",35418,130
2021-12-25,"ct",18991,75
2021-12-25,"de",6640,29
2021-12-25,"fl",124865,127
2021-12-25,"ga",41926,215
2021-12-25,"hi",8410,12
2021-12-25,"ia",6926,119
2021-12-25,"id",1759,31
2021-12-25,"il",77259,364
2021-12-25,"in",19372,311
2021-12-25,"ks",7788,41
2021-12-25,"ky",8181,132
2021-12-25,"la",9705,29
2021-12-25,"ma",50049,204
2021-12-25,"md",42790,0
2021-12-25,"me",5380,34
2021-12-25,"mi",31306,603
2021-12-25,"mn",16941,205
2021-12-25,"mo",15642,146
2021-12-25,"ms",3047,39
2021-12-25,"mt",905,18
2021-12-25,"nc",18324,112
2021-12-25,"nd",2024,17
2021-12-25,"ne",3780,19
2021-12-25,"nh",6931,41
2021-12-25,"nj",91384,146
2021-12-25,"nm",5859,168
2021-12-25,"nv",5070,86
2021-12-25,"ny",167569,397
2021-12-25,"oh",71490,859
2021-12-25,"ok",8304,126
2021-12-25,"or",5273,67
2021-12-25,"pa",64621,672
2021-12-25,"ri",8475,26
2021-12-25,"sc",8367,89
2021-12-25,"sd",2002,23
2021-12-25,"tn",27483,2379
2021-12-25,"tx",80338,261
2021-12-25,"ut",6006,50
2021-12-25,"va",35946,211
2021-12-25,"vt",2018,8
2021-12-25,"wa",13412,110
2021-12-25,"wi",29251,350
2021-12-25,"wv",5145,87
2021-12-25,"wy",658,24
2022-01-01,"ak",1840,2
2022-01-01,"al",28529,37
2022-01-01,"ar",20650,122
2022-01-01,"az",35000,371
2022-01-01,"ca",233487,385
2022-01-01,"co",82079,221
2022-01-01,"ct",35631,83
2022-01-01,"de",12317,15
2022-01-01,"fl",302179,157
2022-01-01,"ga",106279,234
2022-01-01,"hi",15458,12
2022-01-01,"ia",11546,59
2022-01-01,"id",3656,63
2022-01-01,"il",128254,451
2022-01-01,"in",45928,341
2022-01-01,"ks",14043,52
2022-01-01,"ky",19704,200
2022-01-01,"la",38322,33
2022-01-01,"ma",85095,217
2022-01-01,"md",74630,503
2022-01-01,"me",4956,56
2022-01-01,"mi",64505,675
2022-01-01,"mn",25988,216
2022-01-01,"mo",32635,211
2022-01-01,"ms",18235,57
2022-01-01,"mt",2055,11
2022-01-01,"nc",79289,193
2022-01-01,"nd",3328,17
2022-01-01,"ne",7176,21
2022-01-01,"nh",8680,84
2022-01-01,"nj",166888,199
2022-01-01,"nm",7394,110
2022-01-01,"nv",10618,56
2022-01-01,"ny",415674,648
2022-01-01,"oh",105104,909
2022-01-01,"ok",14728,71
2022-01-01,"or",10698,57
2022-01-01,"pa",111964,664
2022-01-01,"ri",13868,48
2022-01-01,"sc",30746,86
2022-01-01,"sd",3509,30
2022-01-01,"tn",65421,416
2022-01-01,"tx",142701,406
2022-01-01,"ut",13289,33
2022-01-01,"va",69182,293
2022-01-01,"vt",4182,11
2022-01-01,"wa",35334,69
2022-01-01,"wi",37221,156
2022-01-01,"wv",9127,85
2022-01-01,"wy",1396,0
2022-01-08,"ak",8093,2
2022-01-08,"al",69566,169
2022-01-08,"ar",42373,134
2022-01-08,"az",71925,350
2022-01-08,"ca",542012,511
2022-01-08,"co",127085,344
2022-01-08,"ct",63523,217
2022-01-08,"de",18356,79
2022-01-08,"fl",423150,184
2022-01-08,"ga",89063,78
2022-01-08,"hi",23004,8
2022-01-08,"ia",32499,161
2022-01-08,"id",8069,75
2022-01-08,"il",232906,643
2022-01-08,"in",82569,577
2022-01-08,"ks",45901,91
2022-01-08,"ky",59736,240
2022-01-08,"la",79733,68
2022-01-08,"ma",139314,310
2022-01-08,"md",92933,400
2022-01-08,"me",6640,72
2022-01-08,"mi",144508,933
2022-01-08,"mn",41853,250
2022-01-08,"mo",85701,281
2022-01-08,"ms",42810,77
2022-01-08,"mt",5139,11
2022-01-08,"nc",129713,193
2022-01-08,"nd",7775,17
2022-01-08,"ne",22064,130
2022-01-08,"nh",15905,58
2022-01-08,"nj",218519,391
2022-01-08,"nm",19070,128
2022-01-08,"nv",24831,90
2022-01-08,"ny",539437,856
2022-01-08,"oh",154044,1042
2022-01-08,"ok",28655,173
2022-01-08,"or",38437,106
2022-01-08,"pa",180936,928
2022-01-08,"ri",34970,55
2022-01-08,"sc",72932,110
2022-01-08,"sd",9931,36
2022-01-08,"tn",93491,214
2022-01-08,"tx",372655,763
2022-01-08,"ut",45044,100
2022-01-08,"va",102518,64
2022-01-08,"vt",11974,12
2022-01-08,"wa",81996,151
2022-01-08,"wi",65403,229
2022-01-08,"wv",27710,85
2022-01-08,"wy",4219,46
2022-01-15,"ak",13084,7
2022-01-15,"al",38442,17
2022-01-15,"ar",62776,116
2022-01-15,"az",101560,364
2022-01-15,"ca",852480,679
2022-01-15,"co",108368,349
2022-01-15,"ct",63861,179
2022-01-15,"de",22858,59
2022-01-15,"fl",408841,470
2022-01-15,"ga",184377,407
2022-01-15,"hi",27362,21
2022-01-15,"ia",37410,182
2022-01-15,"id",13406,37
2022-01-15,"il",207176,872
2022-01-15,"in",96454,612
2022-01-15,"ks",54495,66
2022-01-15,"ky",59465,160
2022-01-15,"la",88195,83
2022-01-15,"ma",146355,354
2022-01-15,"md",82097,450
2022-01-15,"me",7481,55
2022-01-15,"mi",127114,754
2022-01-15,"mn",74181,205
2022-01-15,"mo",86309,315
2022-01-15,"ms",48081,98
2022-01-15,"mt",9215,28
2022-01-15,"nc",194922,284
2022-01-15,"nd",13172,18
2022-01-15,"ne",23594,72
2022-01-15,"nh",21326,60
2022-01-15,"nj",163894,635
2022-01-15,"nm",29826,162
2022-01-15,"nv",39726,117
2022-01-15,"ny",403723,1305
2022-01-15,"oh",187851,1115
2022-01-15,"ok",73796,183
2022-01-15,"or",53691,122
2022-01-15,"pa",184907,969
2022-01-15,"ri",36043,54
2022-01-15,"sc",104873,168
2022-01-15,"sd",13562,37
2022-01-15,"tn",112887,598
2022-01-15,"tx",425976,623
2022-01-15,"ut",68298,64
2022-01-15,"va",130381,152
2022-01-15,"vt",11683,14
2022-01-15,"wa",110385,192
2022-01-15,"wi",111546,247
2022-01-15,"wv",27086,95
2022-01-15,"wy",6611,16
2022-01-22,"ak",16477,64
2022-01-22,"al",132765,185
2022-01-22,"ar",59044,68
2022-01-22,"az",166437,489
2022-01-22,"ca",769786,836
2022-01-22,"co",77357,265
2022-01-22,"ct",34102,213
2022-01-22,"de",13407,56
2022-01-22,"fl",282520,605
2022-01-22,"ga",116356,366
2022-01-22,"hi",33098,19
2022-01-22,"ia",36953,116
2022-01-22,"id",17200,48
2022-01-22,"il",183745,914
2022-01-22,"in",98650,525
2022-01-22,"ks",60201,158
2022-01-22,"ky",80938,169
2022-01-22,"la",63399,187
2022-01-22,"ma",109703,449
2022-01-22,"md",42099,493
2022-01-22,"me",6041,40
2022-01-22,"mi",138048,793
2022-01-22,"mn",78488,180
2022-01-22,"mo",80483,429
2022-01-22,"ms",46754,96
2022-01-22,"mt",10015,31
2022-01-22,"nc",201450,290
2022-01-22,"nd",16044,24
2022-01-22,"ne",29141,29
2022-01-22,"nh",21897,56
2022-01-22,"nj",79440,667
2022-01-22,"nm",38995,114
2022-01-22,"nv",65307,109
2022-01-22,"ny",214490,1445
2022-01-22,"oh",138253,1032
2022-01-22,"ok",82524,193
2022-01-22,"or",57501,53
2022-01-22,"pa",134711,876
2022-01-22,"ri",25000,65
2022-01-22,"sc",112585,194
2022-01-22,"sd",13156,42
2022-01-22,"tn",117483,456
2022-01-22,"tx",404970,971
2022-01-22,"ut",75655,79
2022-01-22,"va",100296,49
2022-01-22,"vt",9890,17
2022-01-22,"wa",110379,209
2022-01-22,"wi",148595,297
2022-01-22,"wv",30673,93
2022-01-22,"wy",8901,13
2022-01-29,"ak",16838,34
2022-01-29,"al",68921,260
2022-01-29,"ar",33227,118
2022-01-29,"az",115282,626
2022-01-29,"ca",595665,1227
2022-01-29,"co",45367,229
2022-01-29,"ct",24396,216
2022-01-29,"de",8458,51
2022-01-29,"fl",197768,1192
2022-01-29,"ga",116843,574
2022-01-29,"hi",15928,31
2022-01-29,"ia",29925,184
2022-01-29,"id",19664,83
2022-01-29,"il",123791,993
2022-01-29,"in",79545,550
2022-01-29,"ks",41990,198
2022-01-29,"ky",84603,203
2022-01-29,"la",100108,307
2022-01-29,"ma",62465,503
2022-01-29,"md",21388,331
2022-01-29,"me",7327,40
2022-01-29,"mi",108850,692
2022-01-29,"mn",92931,241
2022-01-29,"mo",61476,150
2022-01-29,"ms",36284,110
2022-01-29,"mt",16708,17
2022-01-29,"nc",162114,402
2022-01-29,"nd",12018,24
2022-01-29,"ne",22302,97
2022-01-29,"nh",14697,70
2022-01-29,"nj",49109,645
2022-01-29,"nm",32579,158
2022-01-29,"nv",33583,178
2022-01-29,"ny",115555,1527
2022-01-29,"oh",74778,887
2022-01-29,"ok",69742,242
2022-01-29,"or",49760,150
2022-01-29,"pa",89080,1061
2022-01-29,"ri",14298,62
2022-01-29,"sc",89406,158
2022-01-29,"sd",8663,35
2022-01-29,"tn",95969,419
2022-01-29,"tx",294362,1216
2022-01-29,"ut",49262,77
2022-01-29,"va",73890,275
2022-01-29,"vt",5555,19
2022-01-29,"wa",142662,294
2022-01-29,"wi",57213,345
2022-01-29,"wv",28575,134
2022-01-29,"wy",9157,24
2022-02-05,"ak",12278,8
2022-02-05,"al",36112,285
2022-02-05,"ar",25300,177
2022-02-05,"az",66743,445
2022-02-05,"ca",317560,1257
2022-02-05,"co",22428,159
2022-02-05,"ct",10070,174
2022-02-05,"de",3797,45
2022-02-05,"fl",131699,1324
2022-02-05,"ga",56607,534
2022-02-05,"hi",10501,49
2022-02-05,"ia",17412,156
2022-02-05,"id",13346,74
2022-02-05,"il",60390,718
2022-02-05,"in",42865,411
2022-02-05,"ks",21853,194
2022-02-05,"ky",52896,173
2022-02-05,"la",32245,274
2022-02-05,"ma",32011,433
2022-02-05,"md",11742,259
2022-02-05,"me",6785,66
2022-02-05,"mi",58386,672
2022-02-05,"mn",49393,217
2022-02-05,"mo",31905,453
2022-02-05,"ms",34196,419
2022-02-05,"mt",11228,38
2022-02-05,"nc",95376,502
2022-02-05,"nd",7008,37
2022-02-05,"ne",10435,89
2022-02-05,"nh",8808,41
2022-02-05,"nj",21585,557
2022-02-05,"nm",19188,118
2022-02-05,"nv",17123,230
2022-02-05,"ny",54379,908
2022-02-05,"oh",37034,693
2022-02-05,"ok",31891,322
2022-02-05,"or",33691,128
2022-02-05,"pa",47995,976
2022-02-05,"ri",6494,52
2022-02-05,"sc",51817,525
2022-02-05,"sd",4681,47
2022-02-05,"tn",71526,451
2022-02-05,"tx",197851,1401
2022-02-05,"ut",23016,66
2022-02-05,"va",46419,576
2022-02-05,"vt",3141,20
2022-02-05,"wa",73266,268
2022-02-05,"wi",31984,309
2022-02-05,"wv",19640,103
2022-02-05,"wy",5316,25
2022-02-12,"ak",7108,21
2022-02-12,"al",19598,200
2022-02-12,"ar",12715,232
2022-02-12,"az",34431,536
2022-02-12,"ca",204047,1501
2022-02-12,"co",12138,100
2022-02-12,"ct",6744,101
2022-02-12,"de",2536,67
2022-02-12,"fl",122428,1293
2022-02-12,"ga",31006,674
2022-02-12,"hi",5443,36
2022-02-12,"ia",9866,172
2022-02-12,"id",12070,73
2022-02-12,"il",29932,568
2022-02-12,"in",17416,424
2022-02-12,"ks",4448,7
2022-02-12,"ky",38514,237
2022-02-12,"la",18023,271
2022-02-12,"ma",18194,351
2022-02-12,"md",6528,214
2022-02-12,"me",6687,24
2022-02-12,"mi",29102,589
2022-02-12,"mn",29343,208
2022-02-12,"mo",19824,362
2022-02-12,"ms",24855,308
2022-02-12,"mt",6601,36
2022-02-12,"nc",55492,568
2022-02-12,"nd",4041,24
2022-02-12,"ne",4868,60
2022-02-12,"nh",6891,48
2022-02-12,"nj",14859,426
2022-02-12,"nm",10815,123
2022-02-12,"nv",8111,191
2022-02-12,"ny",36545,805
2022-02-12,"oh",22791,520
2022-02-12,"ok",11300,315
2022-02-12,"or",20157,141
2022-02-12,"pa",25153,679
2022-02-12,"ri",3943,22
2022-02-12,"sc",24134,345
2022-02-12,"sd",2400,43
2022-02-12,"tn",34725,375
2022-02-12,"tx",109393,1384
2022-02-12,"ut",12633,88
2022-02-12,"va",30655,779
2022-02-12,"vt",2279,13
2022-02-12,"wa",42833,349
2022-02-12,"wi",18147,277
2022-02-12,"wv",12866,146
2022-02-12,"wy",2739,17
2022-02-19,"ak",3774,26
2022-02-19,"al",10590,362
2022-02-19,"ar",7849,266
2022-02-19,"az",16834,349
2022-02-19,"ca",96139,1445
2022-02-19,"co",7044,62
2022-02-19,"ct",6443,97
2022-02-19,"de",1654,52
2022-02-19,"fl",42373,1330
2022-02-19,"ga",17777,681
2022-02-19,"hi",3037,42
2022-02-19,"ia",5964,119
2022-02-19,"id",11376,124
2022-02-19,"il",26204,635
2022-02-19,"in",9916,393
2022-02-19,"ks",13394,185
2022-02-19,"ky",26150,265
2022-02-19,"la",9066,224
2022-02-19,"ma",12550,267
2022-02-19,"md",4537,98
2022-02-19,"me",26073,132
2022-02-19,"mi",17768,533
2022-02-19,"mn",16261,174
2022-02-19,"mo",14031,380
2022-02-19,"ms",8811,278
2022-02-19,"mt",5092,38
2022-02-19,"nc",34059,483
2022-02-19,"nd",2044,20
2022-02-19,"ne",1940,68
2022-02-19,"nh",5506,39
2022-02-19,"nj",11350,273
2022-02-19,"nm",6807,117
2022-02-19,"nv",4023,173
2022-02-19,"ny",24353,508
2022-02-19,"oh",13083,399
2022-02-19,"ok",6441,376
2022-02-19,"or",11453,101
2022-02-19,"pa",20357,483
2022-02-19,"ri",2201,21
2022-02-19,"sc",18570,397
2022-02-19,"sd",2194,41
2022-02-19,"tn",21928,648
2022-02-19,"tx",65327,1568
2022-02-19,"ut",7322,98
2022-02-19,"va",20008,534
2022-02-19,"vt",1710,17
2022-02-19,"wa",0,299
2022-02-19,"wi",10830,191
2022-02-19,"wv",7106,170
2022-02-19,"wy",1501,22
2022-02-26,"ak",2687,21
2022-02-26,"al",6398,292
2022-02-26,"ar",5006,174
2022-02-26,"az",13970,433
2022-02-26,"ca",66108,1088
2022-02-26,"co",4170,45
2022-02-26,"ct",3050,108
2022-02-26,"de",1501,14
2022-02-26,"fl",25523,888
2022-02-26,"ga",10755,559
2022-02-26,"hi",1765,30
2022-02-26,"ia",3319,137
2022-02-26,"id",9125,54
2022-02-26,"il",13022,432
2022-02-26,"in",6062,271
2022-02-26,"ks",3324,29
2022-02-26,"ky",16234,193
2022-02-26,"la",6173,206
2022-02-26,"ma",8388,241
2022-02-26,"md",4462,102
2022-02-26,"me",12350,104
2022-02-26,"mi",14712,479
2022-02-26,"mn",7835,130
2022-02-26,"mo",7200,451
2022-02-26,"ms",3528,172
2022-02-26,"mt",4075,67
2022-02-26,"nc",23611,352
2022-02-26,"nd",1120,18
2022-02-26,"ne",968,73
2022-02-26,"nh",4032,40
2022-02-26,"nj",10084,241
2022-02-26,"nm",3460,128
2022-02-26,"nv",4042,156
2022-02-26,"ny",15738,361
2022-02-26,"oh",8705,263
2022-02-26,"ok",6202,318
2022-02-26,"or",6308,126
2022-02-26,"pa",12978,517
2022-02-26,"ri",1464,9
2022-02-26,"sc",9433,257
2022-02-26,"sd",797,30
2022-02-26,"tn",11513,499
2022-02-26,"tx",36662,1106
2022-02-26,"ut",3734,49
2022-02-26,"va",13825,520
2022-02-26,"vt",1344,12
2022-02-26,"wa",8245,216
2022-02-26,"wi",6079,188
2022-02-26,"wv",6541,146
2022-02-26,"wy",827,29
2022-03-05,"ak",2048,28
2022-03-05,"al",3939,255
2022-03-05,"ar",3969,234
2022-03-05,"az",3879,0
2022-03-05,"ca",42521,1202
2022-03-05,"co",3347,35
2022-03-05,"ct",2456,78
2022-03-05,"de",734,42
2022-03-05,"fl",13823,1207
2022-03-05,"ga",7721,466
2022-03-05,"hi",1387,23
2022-03-05,"ia",6698,86
2022-03-05,"id",8845,58
2022-03-05,"il",10465,316
2022-03-05,"in",3408,202
2022-03-05,"ks",2059,49
2022-03-05,"ky",12016,260
2022-03-05,"la",2408,148
2022-03-05,"ma",6173,195
2022-03-05,"md",2781,71
2022-03-05,"me",4600,71
2022-03-05,"mi",7669,364
2022-03-05,"mn",5314,112
2022-03-05,"mo",4539,273
2022-03-05,"ms",2152,143
2022-03-05,"mt",5233,32
2022-03-05,"nc",14610,263
2022-03-05,"nd",716,0
2022-03-05,"ne",22625,57
2022-03-05,"nh",1484,29
2022-03-05,"nj",8329,117
2022-03-05,"nm",2528,69
2022-03-05,"nv",3959,135
2022-03-05,"ny",12793,223
2022-03-05,"oh",6504,194
2022-03-05,"ok",4982,294
2022-03-05,"or",4456,127
2022-03-05,"pa",7303,322
2022-03-05,"ri",1274,11
2022-03-05,"sc",3776,171
2022-03-05,"sd",468,25
2022-03-05,"tn",6714,233
2022-03-05,"tx",26463,921
2022-03-05,"ut",2292,45
2022-03-05,"va",9281,419
2022-03-05,"vt",1084,12
2022-03-05,"wa",12737,194
2022-03-05,"wi",4121,233
2022-03-05,"wv",3917,132
2022-03-05,"wy",517,23
2022-03-12,"ak",2328,9
2022-03-12,"al",6054,352
2022-03-12,"ar",3301,193
2022-03-12,"az",6549,382
2022-03-12,"ca",30865,980
2022-03-12,"co",2725,25
2022-03-12,"ct",4864,105
2022-03-12,"de",843,2
2022-03-12,"fl",10211,863
2022-03-12,"ga",6132,411
2022-03-12,"hi",505,1
2022-03-12,"ia",1231,91
2022-03-12,"id",5448,31
2022-03-12,"il",8515,202
2022-03-12,"in",2932,162
2022-03-12,"ks",1176,24
2022-03-12,"ky",2009,79
2022-03-12,"la",1608,133
2022-03-12,"ma",4906,163
2022-03-12,"md",2142,73
2022-03-12,"me",1573,10
2022-03-12,"mi",5833,347
2022-03-12,"mn",4058,91
2022-03-12,"mo",3169,225
2022-03-12,"ms",1352,104
2022-03-12,"mt",611,19
2022-03-12,"nc",10589,159
2022-03-12,"nd",478,15
2022-03-12,"ne",650,13
2022-03-12,"nh",786,12
2022-03-12,"nj",7117,97
2022-03-12,"nm",1853,78
2022-03-12,"nv",2708,123
2022-03-12,"ny",11464,134
2022-03-12,"oh",4380,119
2022-03-12,"ok",2179,218
2022-03-12,"or",2645,160
2022-03-12,"pa",6303,309
2022-03-12,"ri",1019,4
2022-03-12,"sc",2281,411
2022-03-12,"sd",310,26
2022-03-12,"tn",3245,545
2022-03-12,"tx",31436,664
2022-03-12,"ut",1271,86
2022-03-12,"va",7421,257
2022-03-12,"vt",841,1
2022-03-12,"wa",7679,158
2022-03-12,"wi",3078,224
2022-03-12,"wv",2599,110
2022-03-12,"wy",318,8
2022-03-19,"ak",1464,1
2022-03-19,"al",2187,206
2022-03-19,"ar",3819,186
2022-03-19,"az",5153,457
2022-03-19,"ca",29117,762
2022-03-19,"co",2337,16
2022-03-19,"ct",2171,69
